CustomerID,Frequency,Monetary,LastPurchase,Recency,R_Score,F_Score,M_Score,RFM_Score,RFM_Segment,Cluster
12894,1,157.35,2010-05-13 14:47:00,210,1,1,1,3,Lost,1
12897,2,297.75,2010-11-23 13:29:00,16,4,2,1,7,Potential,3
12898,2,310.96000000000004,2010-09-02 08:08:00,98,2,2,2,6,Lost,3
12899,1,366.4,2010-10-22 09:53:00,48,3,1,2,6,New,3
12900,1,340.33,2010-10-13 15:17:00,57,2,1,2,5,Lost,3
12903,1,833.53,2010-10-07 12:39:00,63,2,1,3,6,Lost,3
12905,2,1018.42,2010-05-12 10:05:00,211,1,2,3,6,Lost,1
12907,2,508.91,2010-11-09 12:08:00,30,3,2,2,7,New,3
12908,3,1026.0,2010-11-24 09:29:00,15,4,3,3,10,Loyal,3
12909,3,924.52,2010-10-11 09:44:00,59,2,3,3,8,AtRisk,3
12910,5,2721.48,2010-11-25 12:27:00,14,4,3,4,11,Loyal,3
12911,1,1680.47,2010-06-06 12:13:00,186,1,1,3,5,Lost,1
12913,9,4217.2300000000005,2010-12-06 16:36:00,3,4,4,4,12,Champions,3
12914,1,223.98,2010-11-04 12:28:00,35,3,1,1,5,New,3
12915,3,811.1,2010-12-02 12:33:00,7,4,3,3,10,Loyal,3
12916,3,1647.87,2010-09-23 11:57:00,77,2,3,3,8,AtRisk,3
12917,5,3765.2,2010-11-04 15:56:00,35,3,3,4,10,Loyal,3
12918,1,10953.5,2010-03-23 15:22:00,261,1,1,4,6,Lost,1
12920,3,323.86,2010-05-17 12:57:00,206,1,3,2,6,Average,1
12921,39,19333.95,2010-12-08 10:14:00,1,4,4,4,12,Champions,0
12923,2,612.9,2010-11-14 13:16:00,25,3,2,2,7,New,3
12924,8,1535.7,2010-11-11 15:21:00,28,3,4,3,10,Loyal,3
12925,1,35.28,2010-04-26 10:32:00,227,1,1,1,3,Lost,1
12926,4,1548.46,2010-10-24 15:57:00,46,3,3,3,9,Loyal,3
12927,1,197.31,2010-11-10 10:02:00,29,3,1,1,5,New,3
12928,7,2242.19,2010-11-26 15:53:00,13,4,4,4,12,Champions,3
12931,42,50291.38,2010-11-24 10:09:00,15,4,4,4,12,Champions,0
12932,8,1698.56,2010-06-18 14:22:00,174,1,4,3,8,AtRisk,1
12933,5,1079.5,2010-11-24 17:11:00,15,4,3,3,10,Loyal,3
12934,1,181.65,2009-12-03 10:51:00,371,1,1,1,3,Lost,1
12935,8,2083.16,2010-11-29 13:55:00,10,4,4,4,12,Champions,3
12937,5,1593.34,2010-09-02 16:01:00,98,2,3,3,8,AtRisk,3
12939,12,13683.0,2010-11-25 14:50:00,14,4,4,4,12,Champions,0
12941,1,377.49,2009-12-15 13:12:00,359,1,1,2,4,Lost,1
12942,1,258.75,2010-12-09 09:34:00,0,4,1,1,6,Potential,3
12943,2,496.5,2010-05-30 13:52:00,193,1,2,2,5,Lost,1
12945,1,437.16,2010-02-21 15:18:00,291,1,1,2,4,Lost,1
12946,1,324.45,2010-09-29 10:14:00,71,2,1,2,5,Lost,3
12947,1,304.04,2010-12-01 16:21:00,8,4,1,1,6,Potential,3
12948,2,252.48,2009-12-09 11:46:00,365,1,2,1,4,Lost,1
12949,14,11359.48,2010-11-22 15:45:00,17,4,4,4,12,Champions,0
12951,9,2149.65,2010-11-18 12:11:00,21,3,4,4,11,Loyal,3
12953,1,498.96,2010-07-05 13:37:00,157,1,1,2,4,Lost,1
12954,1,162.45,2010-03-11 10:16:00,273,1,1,1,3,Lost,1
12956,3,413.82,2010-01-24 10:33:00,319,1,3,2,6,Average,1
12957,5,4689.43,2010-06-16 08:55:00,176,1,3,4,8,AtRisk,1
12958,2,539.49,2010-11-04 16:16:00,35,3,2,2,7,New,3
12959,1,150.95,2010-08-12 17:20:00,119,2,1,1,4,Lost,3
12960,4,1322.07,2010-10-22 09:31:00,48,3,3,3,9,Loyal,3
12961,1,211.99,2010-11-25 16:44:00,14,4,1,1,6,Potential,3
12963,5,1744.96,2010-12-09 09:14:00,0,4,3,4,11,Loyal,3
12964,1,132.24,2010-09-28 17:47:00,72,2,1,1,4,Lost,3
12967,2,2646.02,2010-12-03 09:49:00,6,4,2,4,10,Potential,3
12969,1,122.45,2010-04-16 10:50:00,237,1,1,1,3,Lost,1
12970,6,1072.73,2010-11-24 13:08:00,15,4,4,3,11,Loyal,3
12971,33,4782.88,2010-12-08 16:21:00,1,4,4,4,12,Champions,0
12972,4,1161.2,2010-10-22 08:41:00,48,3,3,3,9,Loyal,3
12973,1,385.55,2010-10-22 10:14:00,48,3,1,2,6,New,3
12974,1,264.15,2010-05-23 11:45:00,200,1,1,1,3,Lost,1
12975,6,2100.09,2010-09-29 09:46:00,71,2,4,4,10,AtRisk,3
12976,7,2417.78,2010-11-26 14:51:00,13,4,4,4,12,Champions,3
12977,3,478.39,2010-07-26 12:34:00,136,1,3,2,6,Average,3
12978,5,2502.82,2010-11-19 14:29:00,20,3,3,4,10,Loyal,3
12979,1,517.7,2009-12-10 15:45:00,364,1,1,2,4,Lost,1
12980,12,8870.880000000001,2010-11-18 14:31:00,21,3,4,4,11,Loyal,0
12982,7,2354.27,2010-11-10 08:50:00,29,3,4,4,11,Loyal,3
12983,1,490.08,2010-04-20 12:58:00,233,1,1,2,4,Lost,1
12986,10,2729.84,2010-10-07 11:57:00,63,2,4,4,10,AtRisk,3
12987,3,753.51,2010-10-15 13:48:00,55,2,3,3,8,AtRisk,3
12989,18,6627.64,2010-10-11 12:36:00,59,2,4,4,10,AtRisk,0
12990,4,546.0,2010-10-18 08:56:00,52,3,3,2,8,Average,3
12991,1,261.06,2010-11-15 13:43:00,24,3,1,1,5,New,3
12992,1,93.35,2009-12-14 16:46:00,360,1,1,1,3,Lost,1
12993,4,844.87,2010-09-20 13:09:00,80,2,3,3,8,AtRisk,3
12996,1,355.5,2010-11-29 09:27:00,10,4,1,2,7,Potential,3
12997,4,884.02,2010-11-10 12:16:00,29,3,3,3,9,Loyal,3
12998,3,920.08,2010-08-04 08:05:00,127,2,3,3,8,AtRisk,3
13000,1,497.65,2009-12-14 17:03:00,360,1,1,2,4,Lost,1
13001,20,14353.28,2010-10-31 13:14:00,39,3,4,4,11,Loyal,0
13002,2,293.18,2010-10-19 12:23:00,51,3,2,1,6,New,3
13004,18,5994.94,2010-11-18 19:08:00,21,3,4,4,11,Loyal,0
13005,2,485.98,2010-10-04 11:07:00,66,2,2,2,6,Lost,3
13007,1,175.25,2010-05-09 10:38:00,214,1,1,1,3,Lost,1
13008,2,382.66,2010-11-07 10:34:00,32,3,2,2,7,New,3
13009,1,234.0,2010-02-05 12:22:00,307,1,1,1,3,Lost,1
13010,2,330.12,2010-11-30 15:09:00,9,4,2,2,8,Potential,3
13011,1,50.55,2010-12-02 17:22:00,7,4,1,1,6,Potential,3
13012,3,1310.99,2010-10-06 10:40:00,64,2,3,3,8,AtRisk,3
13013,18,7814.83,2010-12-03 12:29:00,6,4,4,4,12,Champions,0
13014,1,1914.8,2010-10-03 11:35:00,67,2,1,4,7,Lost,3
13015,6,3240.14,2010-09-27 10:39:00,73,2,4,4,10,AtRisk,3
13018,7,2485.46,2010-10-22 13:11:00,48,3,4,4,11,Loyal,3
13019,6,1229.95,2010-11-25 14:56:00,14,4,4,3,11,Loyal,3
13020,2,618.96,2010-05-26 11:12:00,197,1,2,2,5,Lost,1
13021,8,2270.86,2010-11-30 13:31:00,9,4,4,4,12,Champions,3
13022,1,65.3,2010-10-06 10:50:00,64,2,1,1,4,Lost,3
13023,1,759.13,2010-06-29 09:52:00,163,1,1,3,5,Lost,1
13024,2,555.87,2010-08-26 09:42:00,105,2,2,2,6,Lost,3
13025,1,323.39,2009-12-08 10:02:00,366,1,1,2,4,Lost,1
13026,4,757.72,2010-08-08 10:43:00,123,2,3,3,8,AtRisk,3
13027,13,10423.2,2010-11-19 15:51:00,20,3,4,4,11,Loyal,0
13029,2,679.8,2010-11-30 08:59:00,9,4,2,2,8,Potential,3
13030,1,427.74,2010-12-06 14:31:00,3,4,1,2,7,Potential,3
13031,5,3419.27,2010-10-28 15:34:00,42,3,3,4,10,Loyal,3
13032,7,1833.37,2010-11-12 12:49:00,27,3,4,4,11,Loyal,3
13033,1,30.0,2010-10-06 09:37:00,64,2,1,1,4,Lost,3
13034,2,279.91,2010-12-05 14:52:00,4,4,2,1,7,Potential,3
13035,1,442.32,2010-10-04 15:41:00,66,2,1,2,5,Lost,3
13036,1,307.1,2010-01-24 11:35:00,319,1,1,1,3,Lost,1
13037,9,3033.88,2010-11-05 10:39:00,34,3,4,4,11,Loyal,3
13039,4,1010.73,2010-05-04 16:45:00,219,1,3,3,7,AtRisk,1
13041,4,799.13,2010-09-15 11:44:00,85,2,3,3,8,AtRisk,3
13042,3,1556.54,2010-04-20 13:43:00,233,1,3,3,7,AtRisk,1
13044,10,4293.43,2010-08-04 16:27:00,127,2,4,4,10,AtRisk,3
13045,2,503.64,2010-11-03 12:49:00,36,3,2,2,7,New,3
13046,1,319.94,2010-09-09 13:09:00,91,2,1,2,5,Lost,3
13047,17,5557.62,2010-12-01 08:35:00,8,4,4,4,12,Champions,0
13048,5,2248.3,2010-09-29 13:49:00,71,2,3,4,9,AtRisk,3
13049,2,751.5600000000001,2010-11-15 14:44:00,24,3,2,3,8,Average,3
13050,19,6507.67,2010-12-08 09:30:00,1,4,4,4,12,Champions,0
13051,2,155.8,2010-05-10 09:14:00,213,1,2,1,4,Lost,1
13052,6,2820.38,2010-10-15 14:47:00,55,2,4,4,10,AtRisk,3
13053,1,127.65,2010-03-28 11:28:00,256,1,1,1,3,Lost,1
13055,1,1106.7,2010-10-06 08:17:00,64,2,1,3,6,Lost,3
13056,1,209.48,2010-06-06 14:10:00,186,1,1,1,3,Lost,1
13057,3,722.09,2010-06-27 15:44:00,165,1,3,3,7,AtRisk,1
13059,9,2119.77,2010-10-22 16:11:00,48,3,4,4,11,Loyal,3
13063,1,188.4,2010-08-16 12:27:00,115,2,1,1,4,Lost,3
13064,2,561.25,2010-06-07 16:28:00,185,1,2,2,5,Lost,1
13065,5,1055.05,2010-12-01 16:52:00,8,4,3,3,10,Loyal,3
13067,2,393.05,2010-10-26 12:15:00,44,3,2,2,7,New,3
13069,16,5247.01,2010-12-05 11:03:00,4,4,4,4,12,Champions,0
13070,3,522.9,2010-09-06 12:37:00,94,2,3,2,7,Average,3
13071,1,129.22,2010-04-06 13:37:00,247,1,1,1,3,Lost,1
13073,2,418.08,2010-10-24 14:06:00,46,3,2,2,7,New,3
13074,4,1378.74,2010-07-16 16:53:00,146,1,3,3,7,AtRisk,1
13076,1,135.4,2010-09-08 10:27:00,92,2,1,1,4,Lost,3
13077,8,2335.4,2010-12-08 14:59:00,1,4,4,4,12,Champions,3
13078,32,16904.510000000002,2010-12-08 09:07:00,1,4,4,4,12,Champions,0
13079,1,199.08,2010-10-18 14:15:00,52,3,1,1,5,New,3
13080,3,222.65,2010-11-03 14:34:00,36,3,3,1,7,Average,3
13081,19,30867.77,2010-12-03 17:21:00,6,4,4,4,12,Champions,0
13082,12,3722.12,2010-10-11 14:19:00,59,2,4,4,10,AtRisk,3
13083,1,91.68,2010-10-10 13:38:00,60,2,1,1,4,Lost,3
13084,1,122.4,2010-08-05 08:49:00,126,2,1,1,4,Lost,3
13085,6,2017.2,2010-01-29 11:42:00,314,1,4,4,9,AtRisk,1
13086,1,439.33,2010-11-22 10:28:00,17,4,1,2,7,Potential,3
13087,1,313.64,2009-12-13 15:16:00,361,1,1,2,4,Lost,1
13088,1,236.11,2010-10-18 15:35:00,52,3,1,1,5,New,3
13089,109,57912.03,2010-12-06 14:00:00,3,4,4,4,12,Champions,2
13090,13,5192.27,2010-12-09 16:11:00,0,4,4,4,12,Champions,3
13091,2,1976.0,2009-12-10 12:44:00,364,1,2,4,7,Lost,1
13092,7,1662.45,2010-10-21 13:02:00,49,3,4,3,10,Loyal,3
13093,48,47111.18,2010-12-01 15:00:00,8,4,4,4,12,Champions,0
13094,2,505.8,2010-12-06 10:34:00,3,4,2,2,8,Potential,3
13096,1,419.7000000000001,2010-11-10 14:08:00,29,3,1,2,6,New,3
13097,18,7378.8,2010-11-16 09:50:00,23,3,4,4,11,Loyal,0
13101,3,594.21,2010-07-29 14:45:00,133,2,3,2,7,Average,3
13102,14,5272.83,2010-12-09 13:38:00,0,4,4,4,12,Champions,0
13103,2,465.7000000000001,2010-09-28 11:48:00,72,2,2,2,6,Lost,3
13104,3,610.62,2010-10-20 14:38:00,50,3,3,2,8,Average,3
13105,1,72.0,2010-09-29 13:41:00,71,2,1,1,4,Lost,3
13106,1,526.96,2010-10-22 13:10:00,48,3,1,2,6,New,3
13107,5,3721.45,2010-10-22 10:35:00,48,3,3,4,10,Loyal,3
13108,2,748.46,2010-12-02 10:35:00,7,4,2,3,9,Potential,3
13109,1,347.49,2010-06-06 12:59:00,186,1,1,2,4,Lost,1
13110,5,1468.8000000000002,2010-09-28 15:23:00,72,2,3,3,8,AtRisk,3
13111,1,321.88000000000005,2009-12-21 09:00:00,353,1,1,2,4,Lost,1
13112,1,20.6,2010-06-16 17:03:00,176,1,1,1,3,Lost,1
13113,14,6379.77,2010-12-08 13:21:00,1,4,4,4,12,Champions,0
13114,1,234.38,2009-12-09 09:56:00,365,1,1,1,3,Lost,1
13115,6,3199.92,2010-11-25 18:49:00,14,4,4,4,12,Champions,3
13117,12,1658.9,2010-12-09 14:50:00,0,4,4,3,11,Loyal,3
13118,4,1217.6,2010-11-28 13:53:00,11,4,3,3,10,Loyal,3
13119,1,134.9,2010-02-09 08:38:00,303,1,1,1,3,Lost,1
13123,2,506.75,2010-08-24 10:18:00,107,2,2,2,6,Lost,3
13124,1,916.12,2010-11-19 15:50:00,20,3,1,3,7,Average,3
13125,1,158.57,2010-07-04 11:58:00,158,1,1,1,3,Lost,1
13126,7,1898.61,2010-12-08 11:43:00,1,4,4,4,12,Champions,3
13128,1,263.5,2010-03-18 15:08:00,266,1,1,1,3,Lost,1
13129,2,233.25,2010-09-13 13:47:00,87,2,2,1,5,Lost,3
13131,4,2240.47,2010-10-17 15:13:00,53,2,3,4,9,AtRisk,3
13133,1,90.65,2010-09-06 15:30:00,94,2,1,1,4,Lost,3
13134,2,681.65,2010-11-02 13:58:00,37,3,2,2,7,New,3
13135,1,275.45,2010-08-05 17:28:00,126,2,1,1,4,Lost,3
13136,8,3666.95,2010-11-29 12:43:00,10,4,4,4,12,Champions,3
13137,8,4062.29,2010-11-18 13:27:00,21,3,4,4,11,Loyal,3
13138,2,504.85,2010-12-02 15:03:00,7,4,2,2,8,Potential,3
13139,1,3138.04,2010-09-28 09:12:00,72,2,1,4,7,Lost,3
13140,3,791.96,2010-12-08 15:12:00,1,4,3,3,10,Loyal,3
13141,12,5279.83,2010-11-19 10:51:00,20,3,4,4,11,Loyal,3
13143,1,405.1,2010-05-04 12:22:00,219,1,1,2,4,Lost,1
13144,1,24.4,2010-10-04 14:14:00,66,2,1,1,4,Lost,3
13145,4,805.0,2010-12-02 18:06:00,7,4,3,3,10,Loyal,3
13148,14,4914.6900000000005,2010-11-15 17:43:00,24,3,4,4,11,Loyal,0
13150,3,449.97,2010-08-12 12:59:00,119,2,3,2,7,Average,3
13151,2,1322.87,2010-03-24 09:31:00,260,1,2,3,6,Lost,1
13152,7,2146.38,2010-10-18 13:44:00,52,3,4,4,11,Loyal,3
13154,3,1624.84,2010-11-05 16:00:00,34,3,3,3,9,Loyal,3
13155,3,778.42,2010-12-06 12:44:00,3,4,3,3,10,Loyal,3
13156,3,1586.54,2010-11-19 13:09:00,20,3,3,3,9,Loyal,3
13157,5,3946.14,2010-10-26 14:42:00,44,3,3,4,10,Loyal,3
13158,1,307.12,2010-11-16 17:12:00,23,3,1,1,5,New,3
13161,1,366.13,2010-07-27 12:44:00,135,2,1,2,5,Lost,3
13162,12,7587.2,2010-11-24 15:35:00,15,4,4,4,12,Champions,3
13163,1,17.65,2010-04-08 16:21:00,245,1,1,1,3,Lost,1
13164,2,372.2,2010-05-19 13:52:00,204,1,2,2,5,Lost,1
13165,1,429.68,2010-10-22 17:04:00,48,3,1,2,6,New,3
13166,1,466.98,2010-10-21 14:29:00,49,3,1,2,6,New,3
13167,1,333.82,2010-11-14 12:58:00,25,3,1,2,6,New,3
13168,1,556.12,2010-06-15 15:00:00,177,1,1,2,4,Lost,1
13169,1,127.2,2010-05-26 15:58:00,197,1,1,1,3,Lost,1
13172,1,69.6,2010-11-04 15:10:00,35,3,1,1,5,New,3
13173,10,2285.7,2010-12-07 14:30:00,2,4,4,4,12,Champions,3
13174,10,6677.81,2010-12-05 16:24:00,4,4,4,4,12,Champions,3
13175,2,831.45,2010-05-06 13:13:00,217,1,2,3,6,Lost,1
13177,1,229.75,2010-10-05 10:35:00,65,2,1,1,4,Lost,3
13178,10,8333.72,2010-11-07 15:50:00,32,3,4,4,11,Loyal,3
13179,1,572.3100000000001,2010-03-31 11:40:00,253,1,1,2,4,Lost,1
13180,1,86.10000000000001,2010-04-11 13:37:00,242,1,1,1,3,Lost,1
13181,1,359.69,2010-11-23 15:05:00,16,4,1,2,7,Potential,3
13183,6,3078.4,2010-11-10 13:49:00,29,3,4,4,11,Loyal,3
13187,3,130.99,2010-03-25 19:06:00,259,1,3,1,5,Average,1
13190,3,570.66,2010-06-13 15:47:00,179,1,3,2,6,Average,1
13191,1,164.69,2010-02-19 17:02:00,293,1,1,1,3,Lost,1
13192,4,1646.64,2010-06-22 09:52:00,170,1,3,3,7,AtRisk,1
13194,1,412.08,2010-10-14 11:54:00,56,2,1,2,5,Lost,3
13195,1,172.38,2010-10-21 13:07:00,49,3,1,1,5,New,3
13196,3,1271.06,2010-09-22 14:01:00,78,2,3,3,8,AtRisk,3
13197,1,373.0100000000001,2010-04-09 09:14:00,244,1,1,2,4,Lost,1
13198,2,1572.99,2010-11-17 14:25:00,22,3,2,3,8,Average,3
13199,30,6615.77,2010-12-08 10:51:00,1,4,4,4,12,Champions,0
13201,4,1240.61,2010-07-25 14:30:00,137,1,3,3,7,AtRisk,3
13202,7,1580.3,2010-11-10 16:24:00,29,3,4,3,10,Loyal,3
13203,6,1778.79,2010-11-18 10:08:00,21,3,4,4,11,Loyal,3
13204,1,966.66,2009-12-08 14:56:00,366,1,1,3,5,Lost,1
13205,1,2803.2,2010-09-22 16:26:00,78,2,1,4,7,Lost,3
13206,13,8377.32,2010-11-04 16:50:00,35,3,4,4,11,Loyal,0
13207,2,285.6,2010-09-14 15:44:00,86,2,2,1,5,Lost,3
13208,3,764.6,2010-09-16 19:43:00,84,2,3,3,8,AtRisk,3
13209,5,2617.9,2010-07-13 15:50:00,149,1,3,4,8,AtRisk,1
13211,7,1531.9,2010-11-23 15:17:00,16,4,4,3,11,Loyal,3
13213,6,2330.94,2010-11-21 14:34:00,18,3,4,4,11,Loyal,3
13214,7,3264.23,2010-10-18 10:00:00,52,3,4,4,11,Loyal,3
13215,1,81.6,2010-11-02 18:26:00,37,3,1,1,5,New,3
13217,1,132.5,2010-02-22 12:49:00,290,1,1,1,3,Lost,1
13219,1,76.23,2010-03-31 14:18:00,253,1,1,1,3,Lost,1
13220,1,516.8,2010-05-13 10:35:00,210,1,1,2,4,Lost,1
13222,1,88.5,2010-05-11 13:54:00,212,1,1,1,3,Lost,1
13223,4,805.9200000000001,2010-10-12 11:07:00,58,2,3,3,8,AtRisk,3
13225,9,9796.23,2010-10-14 16:26:00,56,2,4,4,10,AtRisk,3
13226,1,204.25,2010-11-11 13:46:00,28,3,1,1,5,New,3
13230,17,3553.81,2010-12-09 19:28:00,0,4,4,4,12,Champions,0
13233,2,571.34,2010-10-15 11:49:00,55,2,2,2,6,Lost,3
13234,2,356.95,2010-02-05 11:41:00,307,1,2,2,5,Lost,1
13237,1,643.0,2010-11-17 10:07:00,22,3,1,2,6,New,3
13238,2,305.9,2010-10-05 12:38:00,65,2,2,1,5,Lost,3
13239,4,1265.13,2010-09-28 17:21:00,72,2,3,3,8,AtRisk,3
13240,5,1074.87,2010-12-09 12:49:00,0,4,3,3,10,Loyal,3
13241,1,115.58,2010-10-24 11:17:00,46,3,1,1,5,New,3
13242,4,429.0,2010-09-14 13:53:00,86,2,3,2,7,Average,3
13243,4,677.97,2010-09-16 13:18:00,84,2,3,2,7,Average,3
13245,1,558.72,2010-10-03 14:03:00,67,2,1,2,5,Lost,3
13246,5,1400.13,2010-11-11 12:54:00,28,3,3,3,9,Loyal,3
13249,6,897.52,2010-11-03 14:05:00,36,3,4,3,10,Loyal,3
13250,2,256.04,2010-09-05 11:33:00,95,2,2,1,5,Lost,3
13251,1,252.68,2010-11-02 13:20:00,37,3,1,1,5,New,3
13252,2,399.3,2010-11-10 16:00:00,29,3,2,2,7,New,3
13253,2,1920.71,2010-10-05 13:33:00,65,2,2,4,8,Lost,3
13254,1,51.41,2010-11-28 15:42:00,11,4,1,1,6,Potential,3
13255,2,504.95,2010-12-01 11:58:00,8,4,2,2,8,Potential,3
13257,1,149.75,2010-09-29 14:58:00,71,2,1,1,4,Lost,3
13258,2,336.6,2010-11-25 10:54:00,14,4,2,2,8,Potential,3
13259,8,1141.06,2010-11-07 10:56:00,32,3,4,3,10,Loyal,3
13262,2,373.16,2010-11-15 12:20:00,24,3,2,2,7,New,3
13263,4,1250.62,2010-11-11 15:49:00,28,3,3,3,9,Loyal,3
13264,1,722.5600000000001,2010-09-23 12:42:00,77,2,1,3,6,Lost,3
13266,7,2300.78,2010-10-22 12:13:00,48,3,4,4,11,Loyal,3
13267,18,5236.77,2010-12-08 09:20:00,1,4,4,4,12,Champions,0
13269,14,3545.47,2010-12-05 11:51:00,4,4,4,4,12,Champions,3
13270,1,590.0,2010-12-08 14:53:00,1,4,1,2,7,Potential,3
13274,1,360.85,2010-10-26 13:48:00,44,3,1,2,6,New,3
13275,2,241.66,2010-11-21 12:09:00,18,3,2,1,6,New,3
13276,3,1348.33,2010-11-07 14:17:00,32,3,3,3,9,Loyal,3
13277,3,264.9,2010-11-24 15:34:00,15,4,3,1,8,Average,3
13278,3,893.12,2010-11-05 11:42:00,34,3,3,3,9,Loyal,3
13280,4,1507.77,2010-11-25 14:51:00,14,4,3,3,10,Loyal,3
13281,1,350.85,2010-09-26 16:03:00,74,2,1,2,5,Lost,3
13282,1,181.05,2010-10-29 14:11:00,41,3,1,1,5,New,3
13283,2,279.7,2010-05-21 13:56:00,202,1,2,1,4,Lost,1
13285,2,655.47,2010-04-18 13:38:00,235,1,2,2,5,Lost,1
13286,1,734.91,2010-04-18 15:35:00,235,1,1,3,5,Lost,1
13287,3,781.59,2010-04-15 15:26:00,238,1,3,3,7,AtRisk,1
13288,5,927.61,2010-09-22 16:32:00,78,2,3,3,8,AtRisk,3
13289,1,307.95,2009-12-16 11:53:00,358,1,1,1,3,Lost,1
13290,1,208.63,2010-09-27 16:29:00,73,2,1,1,4,Lost,3
13291,10,2959.73,2010-10-21 19:01:00,49,3,4,4,11,Loyal,3
13292,3,415.57,2010-10-20 13:15:00,50,3,3,2,8,Average,3
13293,6,1192.94,2010-11-12 13:28:00,27,3,4,3,10,Loyal,3
13294,1,815.79,2010-03-03 12:54:00,281,1,1,3,5,Lost,1
13295,3,900.77,2010-11-28 14:14:00,11,4,3,3,10,Loyal,3
13296,5,705.11,2010-10-12 12:41:00,58,2,3,2,7,Average,3
13297,3,2278.77,2010-11-19 13:49:00,20,3,3,4,10,Loyal,3
13299,2,1076.2,2010-10-12 10:53:00,58,2,2,3,7,Lost,3
13300,2,913.62,2010-11-16 17:10:00,23,3,2,3,8,Average,3
13302,1,95.45,2010-07-01 12:32:00,161,1,1,1,3,Lost,1
13303,1,61.72,2010-11-04 14:55:00,35,3,1,1,5,New,3
13304,3,917.57,2010-09-10 10:09:00,90,2,3,3,8,AtRisk,3
13305,7,1753.85,2010-12-02 12:10:00,7,4,4,4,12,Champions,3
13306,1,53.65,2010-10-05 14:55:00,65,2,1,1,4,Lost,3
13307,2,258.34,2010-08-09 12:56:00,122,2,2,1,5,Lost,3
13308,1,284.86,2010-04-22 09:22:00,231,1,1,1,3,Lost,1
13309,1,249.58,2010-11-12 12:10:00,27,3,1,1,5,New,3
13310,2,409.17,2010-11-24 09:14:00,15,4,2,2,8,Potential,3
13312,1,124.75,2010-09-14 14:36:00,86,2,1,1,4,Lost,3
13313,7,1890.0,2010-08-17 11:45:00,114,2,4,4,10,AtRisk,3
13315,1,310.26,2010-01-19 15:34:00,324,1,1,2,4,Lost,1
13316,6,7213.84,2010-11-12 10:14:00,27,3,4,4,11,Loyal,3
13317,13,4212.411,2010-11-19 10:06:00,20,3,4,4,11,Loyal,3
13319,34,11236.95,2010-12-09 10:05:00,0,4,4,4,12,Champions,0
13320,2,679.4,2010-10-01 14:59:00,69,2,2,2,6,Lost,3
13324,8,3391.52,2010-10-07 12:44:00,63,2,4,4,10,AtRisk,3
13326,1,281.76,2010-10-03 16:00:00,67,2,1,1,4,Lost,3
13327,14,6251.71,2010-12-09 15:33:00,0,4,4,4,12,Champions,0
13329,7,4323.97,2010-12-08 10:11:00,1,4,4,4,12,Champions,3
13330,3,1665.25,2010-09-10 14:12:00,90,2,3,3,8,AtRisk,3
13331,1,262.4,2010-11-03 08:04:00,36,3,1,1,5,New,3
13333,3,1015.74,2010-10-24 13:24:00,46,3,3,3,9,Loyal,3
13334,2,2726.93,2010-06-21 13:52:00,171,1,2,4,7,Lost,1
13337,1,1575.26,2010-06-11 13:27:00,181,1,1,3,5,Lost,1
13338,3,1958.6,2010-06-16 10:23:00,176,1,3,4,8,AtRisk,1
13340,5,11364.08,2010-10-18 10:42:00,52,3,3,4,10,Loyal,3
13346,6,299.4,2010-09-03 11:41:00,97,2,4,1,7,Average,3
13357,4,3228.41,2010-08-02 14:02:00,129,2,3,4,9,AtRisk,3
13359,1,603.75,2010-11-01 15:05:00,38,3,1,2,6,New,3
13360,4,1553.65,2010-10-04 12:37:00,66,2,3,3,8,AtRisk,3
13361,2,1450.5,2010-08-24 14:56:00,107,2,2,3,7,Lost,3
13362,3,2303.33,2010-11-26 16:38:00,13,4,3,4,11,Loyal,3
13363,1,731.36,2010-10-26 11:07:00,44,3,1,3,7,Average,3
13367,1,510.2000000000001,2010-10-04 10:00:00,66,2,1,2,5,Lost,3
13368,2,498.1,2010-10-21 09:43:00,49,3,2,2,7,New,3
13369,1,308.28000000000003,2010-12-09 11:30:00,0,4,1,2,7,Potential,3
13370,1,754.87,2010-12-03 10:26:00,6,4,1,3,8,Potential,3
13371,2,2297.66,2010-07-22 17:33:00,140,1,2,4,7,Lost,3
13373,3,4274.94,2010-10-20 10:09:00,50,3,3,4,10,Loyal,3
13374,2,422.8,2010-10-21 10:04:00,49,3,2,2,7,New,3
13375,1,1013.58,2010-09-21 08:12:00,79,2,1,3,6,Lost,3
13377,2,1552.88,2010-11-08 12:20:00,31,3,2,3,8,Average,3
13380,1,62.4,2010-10-03 10:18:00,67,2,1,1,4,Lost,3
13381,6,4585.06,2010-11-25 13:30:00,14,4,4,4,12,Champions,3
13382,4,1164.59,2010-10-07 09:28:00,63,2,3,3,8,AtRisk,3
13383,1,305.28000000000003,2010-06-14 11:45:00,178,1,1,1,3,Lost,1
13384,4,2528.9,2010-11-14 13:13:00,25,3,3,4,10,Loyal,3
13386,2,835.46,2010-10-21 12:52:00,49,3,2,3,8,Average,3
13387,1,189.44,2010-10-18 14:07:00,52,3,1,1,5,New,3
13388,1,508.55,2010-04-15 10:18:00,238,1,1,2,4,Lost,1
13392,1,91.14,2010-01-31 13:34:00,312,1,1,1,3,Lost,1
13393,4,1131.45,2010-05-05 09:34:00,218,1,3,3,7,AtRisk,1
13394,11,4101.68,2010-11-25 18:08:00,14,4,4,4,12,Champions,3
